id_text,provenience,assumed_prov,Random
P208368,Girsu (mod. Tello),,9
P208369,Girsu (mod. Tello),,7
P208370,Girsu (mod. Tello),,7
P208371,Girsu (mod. Tello),,3
P208372,Girsu (mod. Tello),,10
P208373,Girsu (mod. Tello),,8
P208374,Girsu (mod. Tello),,4
P208375,Girsu (mod. Tello),,10
P208376,Girsu (mod. Tello),,4
P208377,Girsu (mod. Tello),,6
P208378,Girsu (mod. Tello),,5
P208379,Girsu (mod. Tello),,8
P208380,Girsu (mod. Tello),,7
P208381,Girsu (mod. Tello),,8
P208382,Girsu (mod. Tello),,1
P208383,Girsu (mod. Tello),,2
P208384,Girsu (mod. Tello),,9
P208385,Girsu (mod. Tello),,8
P208386,Girsu (mod. Tello),,9
P208387,Girsu (mod. Tello),,8
P208388,Girsu (mod. Tello),,9
P208389,Girsu (mod. Tello),,5
P208390,Girsu (mod. Tello),,8
P208391,Girsu (mod. Tello),,1
P208392,Girsu (mod. Tello),,10
P208393,Girsu (mod. Tello),,6
P208394,Girsu (mod. Tello),,5
P208395,Girsu (mod. Tello),,5
P208396,Girsu (mod. Tello),,1
P208397,Girsu (mod. Tello),,3
P208398,Girsu (mod. Tello),,1
P208399,Girsu (mod. Tello),,9
P208400,Girsu (mod. Tello),,7
P208401,Girsu (mod. Tello),,5
P208402,Girsu (mod. Tello),,2
P208403,Girsu (mod. Tello),,5
P208404,Girsu (mod. Tello),,6
P208405,Girsu (mod. Tello),,7
P208406,Girsu (mod. Tello),,7
P208407,Girsu (mod. Tello),,6
P208408,Girsu (mod. Tello),,7
P208409,Girsu (mod. Tello),,10
P208410,Girsu (mod. Tello),,3
P208411,Girsu (mod. Tello),,10
P208412,Girsu (mod. Tello),,4
P208413,Girsu (mod. Tello),,7
P208414,Girsu (mod. Tello),,10
P208415,Girsu (mod. Tello),,9
P208416,Girsu (mod. Tello),,5
P208417,Girsu (mod. Tello),,2
P208418,Girsu (mod. Tello),,10
P208419,Girsu (mod. Tello),,10
P208420,Girsu (mod. Tello),,10
P208421,Girsu (mod. Tello),,10
P208422,Girsu (mod. Tello),,3
P208423,Girsu (mod. Tello),,3
P208424,Girsu (mod. Tello),,3
P208425,Girsu (mod. Tello),,2
P208426,Girsu (mod. Tello),,7
P208427,Girsu (mod. Tello),,8
P208428,Girsu (mod. Tello),,7
P208429,Girsu (mod. Tello),,1
P208430,Girsu (mod. Tello),,2
P208431,Girsu (mod. Tello),,2
P208432,Girsu (mod. Tello),,10
P208433,Girsu (mod. Tello),,9
P208434,Girsu (mod. Tello),,4
P208435,Girsu (mod. Tello),,9
P208436,Girsu (mod. Tello),,6
P208437,Girsu (mod. Tello),,8
P208438,Girsu (mod. Tello),,9
P208439,Girsu (mod. Tello),,8
P208440,Girsu (mod. Tello),,3
P208441,Girsu (mod. Tello),,4
P208442,Girsu (mod. Tello),,7
P208443,Girsu (mod. Tello),,10
P208444,Girsu (mod. Tello),,7
P208445,Girsu (mod. Tello),,4
P208446,Girsu (mod. Tello),,5
P208447,Girsu (mod. Tello),,5
P208448,Girsu (mod. Tello),,6
P208449,Girsu (mod. Tello),,3
P208450,Girsu (mod. Tello),,1
P208451,Girsu (mod. Tello),,10
P208452,Girsu (mod. Tello),,7
P208453,Girsu (mod. Tello),,7
P208454,Girsu (mod. Tello),,10
P208455,Girsu (mod. Tello),,1
P208456,Girsu (mod. Tello),,8
P208457,Girsu (mod. Tello),,4
P208458,Girsu (mod. Tello),,4
P208459,Girsu (mod. Tello),,7
P208460,Girsu (mod. Tello),,5
P208461,Girsu (mod. Tello),,9
P208462,Girsu (mod. Tello),,5
P208463,Girsu (mod. Tello),,7
P208464,Girsu (mod. Tello),,7
P208465,Girsu (mod. Tello),,1
P208466,Girsu (mod. Tello),,9
P208467,Girsu (mod. Tello),,10
P208468,Girsu (mod. Tello),,7
P208469,Girsu (mod. Tello),,5
P208470,Girsu (mod. Tello),,4
P208471,Girsu (mod. Tello),,9
P208473,Girsu (mod. Tello),,7
P208474,Girsu (mod. Tello),,10
P208475,Girsu (mod. Tello),,4
P208476,Girsu (mod. Tello),,5
P208477,Girsu (mod. Tello),,8
P208478,Girsu (mod. Tello),,2
P208479,Girsu (mod. Tello),,6
P208480,Girsu (mod. Tello),,7
P208481,Girsu (mod. Tello),,8
P208482,Girsu (mod. Tello),,7
P208483,Girsu (mod. Tello),,9
P208484,Girsu (mod. Tello),,8
P208485,Girsu (mod. Tello),,5
P208486,Girsu (mod. Tello),,2
P208487,Girsu (mod. Tello),,2
P208488,Girsu (mod. Tello),,8
P208489,Girsu (mod. Tello),,3
P208490,Girsu (mod. Tello),,4
P208491,Girsu (mod. Tello),,6
P208492,Girsu (mod. Tello),,7
P208493,Girsu (mod. Tello),,6
P208494,Girsu (mod. Tello),,1
P208495,Girsu (mod. Tello),,9
P208496,Girsu (mod. Tello),,7
P208497,Nippur (mod. Nuffar),,1
P208498,0,,5
P208499,0,,3
P208500,0,,7
P208502,0,,1
P208503,0,,2
P208505,0,,3
P208506,0,,7
P208507,0,,8
P208508,0,,10
P208512,Nippur (mod. Nuffar),,5
P208513,Nippur (mod. Nuffar),,7
P208514,Nippur (mod. Nuffar),,10
P208515,Nippur (mod. Nuffar),,2
P208516,Nippur (mod. Nuffar),,4
P208517,Nippur (mod. Nuffar),,1
P208518,Nippur (mod. Nuffar),,4
P208519,Umma (mod. Tell Jokha),,5
P208520,Umma (mod. Tell Jokha),,5
P208521,Umma (mod. Tell Jokha),,2
P208522,Umma (mod. Tell Jokha),,9
P208523,Umma (mod. Tell Jokha),,6
P208524,Umma (mod. Tell Jokha),,6
P208525,Umma (mod. Tell Jokha),,2
P208526,Umma (mod. Tell Jokha),,10
P208527,Umma (mod. Tell Jokha),,1
P208528,Umma (mod. Tell Jokha),,10
P208529,Umma (mod. Tell Jokha),,3
P208531,Umma (mod. Tell Jokha),,9
P208532,Umma (mod. Tell Jokha),,9
P208533,Girsu (mod. Tello),,9
P208534,Umma (mod. Tell Jokha),,1
P208535,Umma (mod. Tell Jokha),,7
P208536,Umma (mod. Tell Jokha),,7
P208537,Umma (mod. Tell Jokha),,4
P208538,Umma (mod. Tell Jokha),,9
P208539,Umma (mod. Tell Jokha),,1
P208540,Umma (mod. Tell Jokha),,2
P208541,Umma (mod. Tell Jokha),,9
P208542,Umma (mod. Tell Jokha),,2
P208543,Umma (mod. Tell Jokha),,5
P208544,Umma (mod. Tell Jokha),,9
P208545,Umma (mod. Tell Jokha),,10
P208546,Umma (mod. Tell Jokha),,7
P208547,Umma (mod. Tell Jokha),,2
P208548,Umma (mod. Tell Jokha),,2
P208549,Umma (mod. Tell Jokha),,1
P208550,Umma (mod. Tell Jokha),,1
P208551,Umma (mod. Tell Jokha),,9
P208552,Umma (mod. Tell Jokha),,1
P208553,Umma (mod. Tell Jokha),,6
P208554,Umma (mod. Tell Jokha),,1
P208555,Umma (mod. Tell Jokha),,5
P208556,Umma (mod. Tell Jokha),,10
P208557,Umma (mod. Tell Jokha),,3
P208558,Umma (mod. Tell Jokha),,7
P208559,Umma (mod. Tell Jokha),,9
P208560,Umma (mod. Tell Jokha),,3
P208561,Umma (mod. Tell Jokha),,3
P208563,Umma (mod. Tell Jokha),,9
P208564,Umma (mod. Tell Jokha),,1
P208565,Umma (mod. Tell Jokha),,3
P208566,Umma (mod. Tell Jokha),,3
P208567,Umma (mod. Tell Jokha),,10
P208568,Umma (mod. Tell Jokha),,8
P208569,Umma (mod. Tell Jokha),,3
P208570,Umma (mod. Tell Jokha),,10
P208571,Umma (mod. Tell Jokha),,2
P208572,Umma (mod. Tell Jokha),,2
P208573,Umma (mod. Tell Jokha),,3
P208574,Umma (mod. Tell Jokha),,3
P208575,Umma (mod. Tell Jokha),,3
P208576,Umma (mod. Tell Jokha),,4
P208577,Umma (mod. Tell Jokha),,10
P208578,Umma (mod. Tell Jokha),,3
P208579,Umma (mod. Tell Jokha),,1
P208580,Umma (mod. Tell Jokha),,3
P208581,Umma (mod. Tell Jokha),,1
P208582,Umma (mod. Tell Jokha),,3
P208583,Umma (mod. Tell Jokha),,6
P208584,Umma (mod. Tell Jokha),,2
P208585,Umma (mod. Tell Jokha),,1
P208586,Umma (mod. Tell Jokha),,7
P208587,Umma (mod. Tell Jokha),,2
P208588,Umma (mod. Tell Jokha),,2
P208589,Umma (mod. Tell Jokha),,9
P208590,Umma (mod. Tell Jokha),,2
P208591,Umma (mod. Tell Jokha),,9
P208592,Umma (mod. Tell Jokha),,8
P208593,Umma (mod. Tell Jokha),,4
P208594,Umma (mod. Tell Jokha),,8
P208595,Umma (mod. Tell Jokha),,4
P208596,Umma (mod. Tell Jokha),,10
P208597,Umma (mod. Tell Jokha),,10
P208598,Umma (mod. Tell Jokha),,7
P208599,Umma (mod. Tell Jokha),,4
P208600,Umma (mod. Tell Jokha),,6
P208601,Umma (mod. Tell Jokha),,9
P208602,Umma (mod. Tell Jokha),,5
P208603,Umma (mod. Tell Jokha),,3
P208604,Umma (mod. Tell Jokha),,5
P208605,Umma (mod. Tell Jokha),,5
P208606,Umma (mod. Tell Jokha),,8
P208607,Umma (mod. Tell Jokha),,6
P208608,Umma (mod. Tell Jokha),,9
P208609,Umma (mod. Tell Jokha),,1
P208610,Umma (mod. Tell Jokha),,3
P208611,Umma (mod. Tell Jokha),,8
P208612,Umma (mod. Tell Jokha),,10
P208613,Umma (mod. Tell Jokha),,9
P208614,Umma (mod. Tell Jokha),,9
P208615,Umma (mod. Tell Jokha),,5
P208617,Umma (mod. Tell Jokha),,4
P208618,Umma (mod. Tell Jokha),,4
P208619,Umma (mod. Tell Jokha),,9
P208620,Umma (mod. Tell Jokha),,8
P208621,Umma (mod. Tell Jokha),,10
P208622,Umma (mod. Tell Jokha),,8
P208623,Umma (mod. Tell Jokha),,7
P208624,Umma (mod. Tell Jokha),,7
P208625,Umma (mod. Tell Jokha),,1
P208626,Umma (mod. Tell Jokha),,2
P208627,Umma (mod. Tell Jokha),,5
P208628,Umma (mod. Tell Jokha),,9
P208629,Umma (mod. Tell Jokha),,7
P208630,Umma (mod. Tell Jokha),,3
P208631,Umma (mod. Tell Jokha),,9
P208632,Umma (mod. Tell Jokha),,4
P208633,Umma (mod. Tell Jokha),,9
P208634,Umma (mod. Tell Jokha),,1
P208635,Umma (mod. Tell Jokha),,8
P208636,Umma (mod. Tell Jokha),,9
P208637,Umma (mod. Tell Jokha),,9
P208638,Umma (mod. Tell Jokha),,6
P208639,Umma (mod. Tell Jokha),,2
P208640,Umma (mod. Tell Jokha),,6
P208641,Umma (mod. Tell Jokha),,4
P208642,Umma (mod. Tell Jokha),,9
P208643,Umma (mod. Tell Jokha),,5
P208644,Umma (mod. Tell Jokha),,9
P208645,Umma (mod. Tell Jokha),,10
P208646,Umma (mod. Tell Jokha),,9
P208647,Umma (mod. Tell Jokha),,3
P208648,Umma (mod. Tell Jokha),,10
P208649,Umma (mod. Tell Jokha),,9
P208650,Umma (mod. Tell Jokha),,2
P208651,Umma (mod. Tell Jokha),,7
P208652,Umma (mod. Tell Jokha),,5
P208653,Umma (mod. Tell Jokha),,4
P208654,Umma (mod. Tell Jokha),,5
P208655,Umma (mod. Tell Jokha),,6
P208656,Umma (mod. Tell Jokha),,4
P208657,Umma (mod. Tell Jokha),,10
P208658,Umma (mod. Tell Jokha),,8
P208659,Umma (mod. Tell Jokha),,2
P208660,Umma (mod. Tell Jokha),,1
P208661,Umma (mod. Tell Jokha),,1
P208662,Umma (mod. Tell Jokha),,3
P208663,Umma (mod. Tell Jokha),,5
P208664,Umma (mod. Tell Jokha),,8
P208665,Umma (mod. Tell Jokha),,2
P208666,Umma (mod. Tell Jokha),,6
P208667,Umma (mod. Tell Jokha),,9
P208668,Umma (mod. Tell Jokha),,4
P208669,Umma (mod. Tell Jokha),,10
P208670,Umma (mod. Tell Jokha),,2
P208671,Umma (mod. Tell Jokha),,5
P208672,Umma (mod. Tell Jokha),,2
P208673,Umma (mod. Tell Jokha),,2
P208674,Umma (mod. Tell Jokha),,3
P208675,Umma (mod. Tell Jokha),,10
P208676,Umma (mod. Tell Jokha),,5
P208677,Umma (mod. Tell Jokha),,8
P208678,Umma (mod. Tell Jokha),,6
P208679,Umma (mod. Tell Jokha),,3
P208680,Umma (mod. Tell Jokha),,3
P208681,Umma (mod. Tell Jokha),,1
P208682,Umma (mod. Tell Jokha),,8
P208683,Umma (mod. Tell Jokha),,7
P208684,Umma (mod. Tell Jokha),,7
P208685,Umma (mod. Tell Jokha),,9
P208686,Umma (mod. Tell Jokha),,10
P208687,Umma (mod. Tell Jokha),,10
P208688,Umma (mod. Tell Jokha),,6
P208689,Umma (mod. Tell Jokha),,4
P208690,Umma (mod. Tell Jokha),,7
P208691,Umma (mod. Tell Jokha),,10
P208692,Umma (mod. Tell Jokha),,1
P208693,Umma (mod. Tell Jokha),,10
P208694,Umma (mod. Tell Jokha),,7
P208695,Umma (mod. Tell Jokha),,5
P208696,Umma (mod. Tell Jokha),,5
P208697,Umma (mod. Tell Jokha),,1
P208698,Umma (mod. Tell Jokha),,8
P208699,Umma (mod. Tell Jokha),,10
P208700,Umma (mod. Tell Jokha),,5
P208701,Umma (mod. Tell Jokha),,9
P208702,Umma (mod. Tell Jokha),,3
P208703,Umma (mod. Tell Jokha),,7
P208704,Umma (mod. Tell Jokha),,9
P208705,Umma (mod. Tell Jokha),,5
P208706,Umma (mod. Tell Jokha),,10
P208707,Umma (mod. Tell Jokha),,7
P208708,Umma (mod. Tell Jokha),,4
P208709,Umma (mod. Tell Jokha),,2
P208710,Umma (mod. Tell Jokha),,3
P208711,Umma (mod. Tell Jokha),,7
P208712,Umma (mod. Tell Jokha),,9
P208713,Umma (mod. Tell Jokha),,4
P208714,Umma (mod. Tell Jokha),,8
P208715,Umma (mod. Tell Jokha),,7
P208716,Umma (mod. Tell Jokha),,3
P208717,Umma (mod. Tell Jokha),,10
P208718,Umma (mod. Tell Jokha),,4
P208719,Umma (mod. Tell Jokha),,6
P208720,Umma (mod. Tell Jokha),,5
P208721,Umma (mod. Tell Jokha),,10
P208722,PuzriÅ¡-Dagan (mod. Drehem),,4
P208723,Umma (mod. Tell Jokha),,6
P208724,Umma (mod. Tell Jokha),,10
P208725,Umma (mod. Tell Jokha),,5
P208726,Umma (mod. Tell Jokha),,4
P208727,Umma (mod. Tell Jokha),,10
P208728,Umma (mod. Tell Jokha),,9
P208729,Umma (mod. Tell Jokha),,4
P208730,Umma (mod. Tell Jokha),,7
P208731,Umma (mod. Tell Jokha),,3
P208732,Umma (mod. Tell Jokha),,2
P208733,Umma (mod. Tell Jokha),,4
P208734,Umma (mod. Tell Jokha),,10
P208735,Umma (mod. Tell Jokha),,9
P208736,Umma (mod. Tell Jokha),,2
P208737,Umma (mod. Tell Jokha),,8
P208738,Umma (mod. Tell Jokha),,8
P208739,Umma (mod. Tell Jokha),,9
P208740,Umma (mod. Tell Jokha),,6
P208741,Umma (mod. Tell Jokha),,5
P208742,Umma (mod. Tell Jokha),,9
P208743,Umma (mod. Tell Jokha),,1
P208744,Umma (mod. Tell Jokha),,5
P208745,Umma (mod. Tell Jokha),,4
P208746,Umma (mod. Tell Jokha),,3
P208747,Umma (mod. Tell Jokha),,1
P208748,Umma (mod. Tell Jokha),,4
P208749,Umma (mod. Tell Jokha),,9
P208750,Umma (mod. Tell Jokha),,2
P208751,Umma (mod. Tell Jokha),,5
P208752,Umma (mod. Tell Jokha),,9
P208753,Umma (mod. Tell Jokha),,2
P208754,Umma (mod. Tell Jokha),,10
P208755,Umma (mod. Tell Jokha),,9
P208756,Umma (mod. Tell Jokha),,8
P208758,Umma (mod. Tell Jokha),,9
P208760,Umma (mod. Tell Jokha),,10
P208761,Umma (mod. Tell Jokha),,10
P208762,Umma (mod. Tell Jokha),,10
P208763,Umma (mod. Tell Jokha),,5
P208766,Umma (mod. Tell Jokha),,4
P208767,Umma (mod. Tell Jokha),,5
P208768,Umma (mod. Tell Jokha),,4
P208769,Umma (mod. Tell Jokha),,1
P208770,Umma (mod. Tell Jokha),,5
P208771,Umma (mod. Tell Jokha),,8
P208772,Umma (mod. Tell Jokha),,8
P208776,Umma (mod. Tell Jokha),,4
P208777,Umma (mod. Tell Jokha),,7
P208778,Umma (mod. Tell Jokha),,2
P208779,Umma (mod. Tell Jokha),,5
P208780,Umma (mod. Tell Jokha),,2
P208792,Umma (mod. Tell Jokha),,5
P208800,Umma (mod. Tell Jokha),,2
P208801,Umma (mod. Tell Jokha),,6
P208802,Umma (mod. Tell Jokha),,9
P208803,Umma (mod. Tell Jokha),,8
P208804,Umma (mod. Tell Jokha),,10
P208814,Umma (mod. Tell Jokha),,2
P208815,Umma (mod. Tell Jokha),,2
P208816,Umma (mod. Tell Jokha),,1
P208817,Umma (mod. Tell Jokha),,4
P208819,Umma (mod. Tell Jokha),,4
P208820,Umma (mod. Tell Jokha),,8
P208821,Umma (mod. Tell Jokha),,4
P208822,Umma (mod. Tell Jokha),,3
P208823,Umma (mod. Tell Jokha),,9
P208824,Umma (mod. Tell Jokha),,4
P208829,Umma (mod. Tell Jokha),,10
P208830,Umma (mod. Tell Jokha),,7
P208831,Umma (mod. Tell Jokha),,1
P208832,Umma (mod. Tell Jokha),,3
P208836,Umma (mod. Tell Jokha),,5
P208837,Umma (mod. Tell Jokha),,2
P208838,Umma (mod. Tell Jokha),,2
P208843,Umma (mod. Tell Jokha),,9
P208844,Umma (mod. Tell Jokha),,8
P208845,Umma (mod. Tell Jokha),,4
P208847,Umma (mod. Tell Jokha),,6
P208848,Umma (mod. Tell Jokha),,3
P208853,Umma (mod. Tell Jokha),,3
P208854,Umma (mod. Tell Jokha),,4
P208857,Umma (mod. Tell Jokha),,10
P208858,Umma (mod. Tell Jokha),,6
P208859,Umma (mod. Tell Jokha),,5
P208861,Umma (mod. Tell Jokha),,9
P208862,Umma (mod. Tell Jokha),,10
P208863,Umma (mod. Tell Jokha),,5
P208866,Umma (mod. Tell Jokha),,4
P208867,Umma (mod. Tell Jokha),,10
P208868,Umma (mod. Tell Jokha),,7
P208869,Umma (mod. Tell Jokha),,9
P208870,Umma (mod. Tell Jokha),,5
P208871,Umma (mod. Tell Jokha),,8
P208872,Umma (mod. Tell Jokha),,3
P208873,Umma (mod. Tell Jokha),,8
P208874,Umma (mod. Tell Jokha),,9
P208875,Umma (mod. Tell Jokha),,7
P208876,Umma (mod. Tell Jokha),,2
P208877,Umma (mod. Tell Jokha),,10
P208878,Umma (mod. Tell Jokha),,3
P208879,Umma (mod. Tell Jokha),,3
P208880,Umma (mod. Tell Jokha),,2
P208881,Umma (mod. Tell Jokha),,8
P208882,Umma (mod. Tell Jokha),,4
P208883,Umma (mod. Tell Jokha),,9
P208884,Umma (mod. Tell Jokha),,4
P208885,Umma (mod. Tell Jokha),,1
P208886,Umma (mod. Tell Jokha),,7
P208887,Umma (mod. Tell Jokha),,3
P208888,Umma (mod. Tell Jokha),,3
P208889,Umma (mod. Tell Jokha),,1
P208890,Umma (mod. Tell Jokha),,6
P208891,Umma (mod. Tell Jokha),,7
P208892,Umma (mod. Tell Jokha),,2
P208893,Umma (mod. Tell Jokha),,8
P208894,Umma (mod. Tell Jokha),,8
P208895,Umma (mod. Tell Jokha),,9
P208896,Umma (mod. Tell Jokha),,1
P208898,Umma (mod. Tell Jokha),,7
P208899,Umma (mod. Tell Jokha),,6
P208900,Umma (mod. Tell Jokha),,9
P208901,Umma (mod. Tell Jokha),,6
P208902,Umma (mod. Tell Jokha),,4
P208903,Umma (mod. Tell Jokha),,9
P208904,Umma (mod. Tell Jokha),,4
P208905,Umma (mod. Tell Jokha),,1
P208906,Umma (mod. Tell Jokha),,1
P208907,Umma (mod. Tell Jokha),,3
P208908,Umma (mod. Tell Jokha),,3
P208909,Umma (mod. Tell Jokha),,3
P208910,Umma (mod. Tell Jokha),,1
P208911,Umma (mod. Tell Jokha),,1
P208912,Umma (mod. Tell Jokha),,4
P208913,Umma (mod. Tell Jokha),,6
P208914,Umma (mod. Tell Jokha),,7
P208915,Umma (mod. Tell Jokha),,10
P208916,Umma (mod. Tell Jokha),,8
P208917,Umma (mod. Tell Jokha),,4
P208918,Umma (mod. Tell Jokha),,7
P208919,Umma (mod. Tell Jokha),,10
P208920,Umma (mod. Tell Jokha),,3
P208921,Umma (mod. Tell Jokha),,10
P208923,Umma (mod. Tell Jokha),,10
P208924,Umma (mod. Tell Jokha),,9
P208925,Umma (mod. Tell Jokha),,6
P208926,Umma (mod. Tell Jokha),,4
P208927,Umma (mod. Tell Jokha),,4
P208929,Umma (mod. Tell Jokha),,2
P208931,Umma (mod. Tell Jokha),,9
P208936,Umma (mod. Tell Jokha),,7
P208937,Umma (mod. Tell Jokha),,1
P208938,Umma (mod. Tell Jokha),,2
P208939,Girsu (mod. Tello),,4
P208940,Umma (mod. Tell Jokha),,2
P208941,Umma (mod. Tell Jokha),,5
P208942,Umma (mod. Tell Jokha),,6
P208943,Umma (mod. Tell Jokha),,6
P208944,Umma (mod. Tell Jokha),,1
P208945,Umma (mod. Tell Jokha),,7
P208946,Umma (mod. Tell Jokha),,4
P208947,Umma (mod. Tell Jokha),,9
P208948,Umma (mod. Tell Jokha),,8
P208949,Umma (mod. Tell Jokha),,10
P208950,Umma (mod. Tell Jokha),,9
P208951,Umma (mod. Tell Jokha),,5
P208952,Umma (mod. Tell Jokha),,4
P208953,Umma (mod. Tell Jokha),,1
P208954,Umma (mod. Tell Jokha),,8
P208955,Umma (mod. Tell Jokha),,3
P208956,Umma (mod. Tell Jokha),,7
P208957,Umma (mod. Tell Jokha),,8
P208958,Umma (mod. Tell Jokha),,2
P208959,Umma (mod. Tell Jokha),,7
P208960,Umma (mod. Tell Jokha),,6
P208961,Umma (mod. Tell Jokha),,7
P208962,Umma (mod. Tell Jokha),,8
P208963,Umma (mod. Tell Jokha),,9
P208964,Umma (mod. Tell Jokha),,9
P208965,Umma (mod. Tell Jokha),,8
P208966,Umma (mod. Tell Jokha),,7
P208967,Umma (mod. Tell Jokha),,2
P208968,Umma (mod. Tell Jokha),,8
P208969,Umma (mod. Tell Jokha),,8
P208970,Umma (mod. Tell Jokha),,9
P208971,Umma (mod. Tell Jokha),,9
P208972,Umma (mod. Tell Jokha),,5
P208973,Umma (mod. Tell Jokha),,9
P208974,Umma (mod. Tell Jokha),,5
P208975,Umma (mod. Tell Jokha),,5
P208976,Umma (mod. Tell Jokha),,8
P208977,Umma (mod. Tell Jokha),,9
P208978,Umma (mod. Tell Jokha),,8
P208979,Umma (mod. Tell Jokha),,10
P208980,Umma (mod. Tell Jokha),,7
P208981,Umma (mod. Tell Jokha),,9
P208982,Umma (mod. Tell Jokha),,1
P208983,Umma (mod. Tell Jokha),,1
P208984,Umma (mod. Tell Jokha),,6
P208985,Umma (mod. Tell Jokha),,2
P208986,Umma (mod. Tell Jokha),,1
P208987,Umma (mod. Tell Jokha),,6
P208988,Umma (mod. Tell Jokha),,6
P208989,Umma (mod. Tell Jokha),,8
P208990,Umma (mod. Tell Jokha),,7
P208991,Umma (mod. Tell Jokha),,4
P208992,Umma (mod. Tell Jokha),,4
P208993,Umma (mod. Tell Jokha),,2
P208994,Umma (mod. Tell Jokha),,7
P208995,Umma (mod. Tell Jokha),,8
P208996,Umma (mod. Tell Jokha),,4
P208997,Umma (mod. Tell Jokha),,7
P208998,Umma (mod. Tell Jokha),,1
P208999,Umma (mod. Tell Jokha),,2
P209000,Umma (mod. Tell Jokha),,4
P209001,Umma (mod. Tell Jokha),,2
P209002,Umma (mod. Tell Jokha),,1
P209003,Umma (mod. Tell Jokha),,7
P209004,Umma (mod. Tell Jokha),,1
P209005,Umma (mod. Tell Jokha),,1
P209006,Umma (mod. Tell Jokha),,9
P209007,Umma (mod. Tell Jokha),,9
P209008,Umma (mod. Tell Jokha),,2
P209009,Umma (mod. Tell Jokha),,7
P209010,Umma (mod. Tell Jokha),,3
P209011,Umma (mod. Tell Jokha),,1
P209012,Umma (mod. Tell Jokha),,6
P209013,Umma (mod. Tell Jokha),,4
P209014,Umma (mod. Tell Jokha),,9
P209015,Umma (mod. Tell Jokha),,9
P209016,Umma (mod. Tell Jokha),,3
P209017,Umma (mod. Tell Jokha),,1
P209018,Umma (mod. Tell Jokha),,6
P209019,Umma (mod. Tell Jokha),,2
P209020,Umma (mod. Tell Jokha),,2
P209021,Umma (mod. Tell Jokha),,3
P209022,Umma (mod. Tell Jokha),,8
P209023,Umma (mod. Tell Jokha),,2
P209024,Umma (mod. Tell Jokha),,3
P209025,Umma (mod. Tell Jokha),,10
P209026,Umma (mod. Tell Jokha),,1
P209027,Umma (mod. Tell Jokha),,7
P209028,Umma (mod. Tell Jokha),,1
P209029,Umma (mod. Tell Jokha),,2
P209030,Umma (mod. Tell Jokha),,5
P209032,Umma (mod. Tell Jokha),,7
P209033,Umma (mod. Tell Jokha),,10
P209034,Umma (mod. Tell Jokha),,9
P209035,Umma (mod. Tell Jokha),,9
P209036,Umma (mod. Tell Jokha),,6
P209037,Umma (mod. Tell Jokha),,6
P209038,Umma (mod. Tell Jokha),,1
P209039,Umma (mod. Tell Jokha),,9
P209040,Umma (mod. Tell Jokha),,10
P209041,Umma (mod. Tell Jokha),,2
P209042,Umma (mod. Tell Jokha),,7
P209043,Umma (mod. Tell Jokha),,7
P209044,Umma (mod. Tell Jokha),,5
P209045,Umma (mod. Tell Jokha),,9
P209046,Umma (mod. Tell Jokha),,5
P209047,Umma (mod. Tell Jokha),,10
P209048,Umma (mod. Tell Jokha),,3
P209049,Umma (mod. Tell Jokha),,4
P209050,Umma (mod. Tell Jokha),,1
P209051,Umma (mod. Tell Jokha),,6
P209052,Umma (mod. Tell Jokha),,6
P209053,Umma (mod. Tell Jokha),,3
P209054,Umma (mod. Tell Jokha),,2
P209055,Umma (mod. Tell Jokha),,7
P209056,Umma (mod. Tell Jokha),,7
P209057,Umma (mod. Tell Jokha),,10
P209058,Umma (mod. Tell Jokha),,2
P209059,Umma (mod. Tell Jokha),,8
P209060,Umma (mod. Tell Jokha),,9
P209061,Umma (mod. Tell Jokha),,9
P209062,Umma (mod. Tell Jokha),,1
P209063,Umma (mod. Tell Jokha),,9
P209064,Umma (mod. Tell Jokha),,8
P209065,Umma (mod. Tell Jokha),,10
P209066,Umma (mod. Tell Jokha),,9
P209067,Umma (mod. Tell Jokha),,10
P209068,Umma (mod. Tell Jokha),,10
P209069,Umma (mod. Tell Jokha),,5
P209070,Umma (mod. Tell Jokha),,5
P209071,Umma (mod. Tell Jokha),,10
P209072,Umma (mod. Tell Jokha),,6
P209073,Umma (mod. Tell Jokha),,10
P209074,Umma (mod. Tell Jokha),,9
P209075,Umma (mod. Tell Jokha),,7
P209076,Umma (mod. Tell Jokha),,7
P209077,Umma (mod. Tell Jokha),,4
P209078,Umma (mod. Tell Jokha),,2
P209079,Umma (mod. Tell Jokha),,3
P209080,Umma (mod. Tell Jokha),,2
P209081,Umma (mod. Tell Jokha),,4
P209082,Umma (mod. Tell Jokha),,6
P209083,Umma (mod. Tell Jokha),,8
P209084,Umma (mod. Tell Jokha),,7
P209085,Umma (mod. Tell Jokha),,3
P209086,Umma (mod. Tell Jokha),,4
P209087,Umma (mod. Tell Jokha),,1
P209088,Umma (mod. Tell Jokha),,1
P209089,Umma (mod. Tell Jokha),,7
P209090,Umma (mod. Tell Jokha),,5
P209091,Umma (mod. Tell Jokha),,10
P209092,Umma (mod. Tell Jokha),,2
P209093,Umma (mod. Tell Jokha),,4
P209094,Umma (mod. Tell Jokha),,8
P209095,Umma (mod. Tell Jokha),,9
P209096,Umma (mod. Tell Jokha),,6
P209097,Umma (mod. Tell Jokha),,6
P209098,Umma (mod. Tell Jokha),,1
P209099,Umma (mod. Tell Jokha),,5
